Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-February-2018,137.00,140.75,127.45,138.65,129.763309352517985611,1390,23,180371.00,1390,100.00,13.30,1.65
26-February-2018,142.00,142.00,132.85,134.15,134.681877444589308996,767,16,103301.00,767,100.00,9.15,-7.85
23-February-2018,135.85,140.85,130.00,139.80,137.176470588235294117,34,4,4664.00,34,100.00,10.85,3.95
21-February-2018,135.85,135.85,135.85,135.85,135.500000000000000000,2,1,271.00,2,100.00,0.00,0.00
19-February-2018,148.85,148.85,143.00,143.00,143.024193548387096774,496,10,70940.00,496,100.00,5.85,-5.85
16-February-2018,142.50,142.50,129.90,141.80,141.784090909090909090,176,3,24954.00,176,100.00,12.60,-0.70
15-February-2018,135.40,135.75,135.40,135.75,135.590909090909090909,220,6,29830.00,220,100.00,0.35,0.35
14-February-2018,129.30,129.30,129.30,129.30,129.250000000000000000,4,1,517.00,4,100.00,0.00,0.00
9-February-2018,123.15,123.15,123.15,123.15,123.150000000000000000,100,1,12315.00,100,100.00,0.00,0.00
8-February-2018,139.05,139.05,127.00,129.15,129.666666666666666666,18,4,2334.00,18,100.00,12.05,-9.90
7-February-2018,138.30,138.30,125.50,132.45,132.680000000000000000,50,7,6634.00,50,100.00,12.80,-5.85
6-February-2018,132.00,132.55,131.75,131.75,131.905027932960893854,537,16,70833.00,537,100.00,0.80,-0.25
5-February-2018,153.15,153.15,138.65,138.65,141.493333333333333333,75,8,10612.00,75,100.00,14.50,-14.50
2-February-2018,159.90,159.90,145.90,145.90,150.833333333333333333,300,5,45250.00,300,100.00,14.00,-14.00
1-February-2018,167.90,167.90,152.00,153.55,154.063728813559322033,1475,14,227244.00,1475,100.00,15.90,-14.35
31-January-2018,172.95,172.95,160.00,160.00,172.742216687422166874,803,15,138712.00,803,100.00,12.95,-12.95
30-January-2018,153.45,168.40,153.45,168.40,165.408000000000000000,125,3,20676.00,125,100.00,14.95,14.95
29-January-2018,161.50,161.50,161.50,161.50,161.485714285714285714,35,1,5652.00,35,100.00,0.00,0.00
25-January-2018,175.00,175.00,161.50,161.50,165.813449023861171366,461,7,76440.00,461,100.00,13.50,-13.50
24-January-2018,171.50,171.50,161.50,169.95,164.960264900662251655,151,6,24909.00,151,100.00,10.00,-1.55
23-January-2018,163.00,170.00,163.00,170.00,163.516605166051660516,271,3,44313.00,271,100.00,7.00,7.00
22-January-2018,172.85,172.85,171.55,171.55,172.418181818181818181,165,5,28449.00,165,100.00,1.30,-1.30
19-January-2018,172.30,172.30,172.30,172.30,172.290909090909090909,55,7,9476.00,55,100.00,0.00,0.00
18-January-2018,175.20,175.20,164.10,165.25,167.394736842105263157,190,11,31805.00,190,100.00,11.10,-9.95
17-January-2018,158.00,172.75,158.00,172.70,163.510989010989010989,364,19,59518.00,364,100.00,14.75,14.70
16-January-2018,166.50,175.00,166.30,166.30,168.093548387096774193,620,18,104218.00,620,100.00,8.70,-0.20
15-January-2018,175.25,175.25,175.05,175.05,175.111111111111111111,36,3,6304.00,36,100.00,0.20,-0.20
12-January-2018,175.25,175.25,168.50,175.25,174.984301412872841444,637,18,111465.00,637,100.00,6.75,0.00
11-January-2018,175.25,175.25,175.25,175.25,175.250000000000000000,796,13,139499.00,796,100.00,0.00,0.00
10-January-2018,175.25,175.25,168.35,175.25,174.994632535094962840,4844,39,847674.00,4844,100.00,6.90,0.00
9-January-2018,168.35,168.35,168.35,168.35,168.333333333333333333,30,2,5050.00,30,100.00,0.00,0.00
8-January-2018,160.35,160.35,160.35,160.35,160.350000000000000000,100,1,16035.00,100,100.00,0.00,0.00
5-January-2018,152.75,152.75,152.75,152.75,152.745098039215686274,51,3,7790.00,51,100.00,0.00,0.00
4-January-2018,145.50,145.50,145.50,145.50,145.500000000000000000,190,6,27645.00,190,100.00,0.00,0.00
3-January-2018,138.60,138.60,138.60,138.60,138.600000000000000000,100,1,13860.00,100,100.00,0.00,0.00
2-January-2018,132.00,132.00,132.00,132.00,132.000000000000000000,31,2,4092.00,31,100.00,0.00,0.00
1-January-2018,125.75,125.75,125.75,125.75,125.000000000000000000,1,1,125.00,1,100.00,0.00,0.00
21-December-2017,119.80,119.80,119.80,119.80,119.000000000000000000,1,1,119.00,1,100.00,0.00,0.00
18-December-2017,119.80,119.80,119.80,119.80,119.800000000000000000,90,1,10782.00,90,100.00,0.00,0.00
6-December-2017,119.80,119.80,119.80,119.80,119.800000000000000000,100,2,11980.00,100,100.00,0.00,0.00
4-December-2017,119.80,119.80,119.80,119.80,119.792079207920792079,101,3,12099.00,101,100.00,0.00,0.00
22-November-2017,119.80,119.80,119.80,119.80,119.796116504854368932,103,5,12339.00,103,100.00,0.00,0.00
20-November-2017,119.80,119.80,119.80,119.80,119.000000000000000000,1,1,119.00,1,100.00,0.00,0.00
17-November-2017,119.80,119.80,119.80,119.80,119.000000000000000000,1,1,119.00,1,100.00,0.00,0.00
16-November-2017,115.00,119.75,115.00,119.75,117.647904191616766467,835,9,98236.00,835,100.00,4.75,4.75
15-November-2017,119.50,119.50,116.00,116.00,119.490272373540856031,771,9,92127.00,771,100.00,3.50,-3.50
14-November-2017,119.80,119.80,113.85,113.85,118.514216084484159220,1231,14,145891.00,1231,100.00,5.95,-5.95
13-November-2017,119.80,119.80,119.80,119.80,119.799970904858888565,6874,10,823505.00,6874,100.00,0.00,0.00
10-November-2017,119.80,119.80,119.80,119.80,119.500000000000000000,2,1,239.00,2,100.00,0.00,0.00
6-November-2017,119.80,119.80,119.80,119.80,119.800000000000000000,100,1,11980.00,100,100.00,0.00,0.00
24-October-2017,115.90,115.90,115.90,115.90,115.900000000000000000,400,2,46360.00,400,100.00,0.00,0.00
23-October-2017,110.40,110.40,110.40,110.40,110.400000000000000000,25,1,2760.00,25,100.00,0.00,0.00
19-October-2017,105.15,105.15,105.15,105.15,105.150000000000000000,200,1,21030.00,200,100.00,0.00,0.00
18-October-2017,100.15,100.15,100.15,100.15,100.000000000000000000,1,1,100.00,1,100.00,0.00,0.00
16-October-2017,95.40,95.40,95.40,95.40,95.000000000000000000,1,1,95.00,1,100.00,0.00,0.00
13-October-2017,90.90,90.90,90.90,90.90,90.000000000000000000,1,1,90.00,1,100.00,0.00,0.00
6-October-2017,86.60,86.60,86.60,86.60,86.500000000000000000,2,1,173.00,2,100.00,0.00,0.00
5-October-2017,82.50,82.50,82.50,82.50,82.000000000000000000,1,1,82.00,1,100.00,0.00,0.00
4-October-2017,78.60,78.60,78.60,78.60,78.600000000000000000,10,1,786.00,10,100.00,0.00,0.00
11-August-2017,74.90,74.90,74.90,74.90,74.900000000000000000,150,2,11235.00,150,100.00,0.00,0.00
26-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,100,1,7490.00,100,100.00,0.00,0.00
20-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,150,2,11235.00,150,100.00,0.00,0.00
19-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,50,1,3745.00,50,100.00,0.00,0.00
18-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,100,1,7490.00,100,100.00,0.00,0.00
17-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,200,1,14980.00,200,100.00,0.00,0.00
13-July-2017,74.90,74.90,74.90,74.90,74.900000000000000000,250,2,18725.00,250,100.00,0.00,0.00
17-May-2017,74.90,74.90,74.90,74.90,74.900000000000000000,500,4,37450.00,500,100.00,0.00,0.00
