Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2020,115.60,117.00,114.95,115.30,115.782254271829440351,6379,410,738575.00,3391,53.16,2.05,-0.30
27-January-2020,115.80,117.55,115.00,115.15,115.977490251683800070,5642,273,654345.00,2748,48.71,2.55,-0.65
24-January-2020,116.75,116.75,115.30,115.55,116.030251440544787847,7636,580,886007.00,4980,65.22,1.45,-1.20
23-January-2020,115.75,117.65,115.25,115.55,115.804140324779967769,8067,235,934192.00,4737,58.72,2.40,-0.20
22-January-2020,118.85,119.00,114.75,115.20,116.860821328034442788,24156,680,2822890.00,5684,23.53,4.25,-3.65
21-January-2020,115.95,120.35,114.10,117.25,117.984444140322065599,21921,1132,2586337.00,10080,45.98,6.25,1.30
20-January-2020,118.30,118.40,115.00,115.35,116.218586805925610146,9383,516,1090479.00,4514,48.11,3.40,-2.95
17-January-2020,117.80,122.10,117.00,117.50,119.189751020166775090,33818,622,4030759.00,14527,42.96,5.10,-0.30
16-January-2020,121.90,123.30,117.60,118.15,119.519054026970538551,34927,938,4174442.00,16891,48.36,5.70,-3.75
15-January-2020,125.20,125.90,121.00,121.80,123.041961654158184193,32911,827,4049434.00,10172,30.91,4.90,-3.40
14-January-2020,136.50,137.50,125.35,127.15,131.507815670524356624,214377,5405,28192251.00,62376,29.10,12.15,-9.35
13-January-2020,116.50,139.85,115.40,135.45,134.796122996019129442,489089,9188,65927301.00,184901,37.81,24.45,18.95
10-January-2020,113.45,117.20,113.10,116.55,115.698761024779504409,9524,457,1101915.00,4889,51.33,4.10,3.10
9-January-2020,112.95,113.35,112.15,112.90,112.903961136023916292,2676,152,302131.00,1310,48.95,1.20,-0.05
8-January-2020,111.50,113.55,111.50,111.75,112.500474833808167141,2106,79,236926.00,1165,55.32,2.05,0.25
7-January-2020,114.60,114.70,113.50,113.55,114.153488372093023255,215,21,24543.00,163,75.81,1.20,-1.05
6-January-2020,117.00,117.00,112.85,113.05,114.588498402555910543,3130,104,358662.00,2054,65.62,4.15,-3.95
3-January-2020,116.50,119.50,116.05,116.85,117.498894154818325434,3165,205,371884.00,645,20.38,3.45,0.35
2-January-2020,117.20,117.60,116.25,116.85,116.730318257956448911,1791,233,209064.00,797,44.50,1.35,-0.35
1-January-2020,117.05,117.55,116.60,117.00,117.138621794871794871,1248,66,146189.00,375,30.05,0.95,-0.05
31-December-2019,115.10,118.75,115.10,117.65,117.512003919647231749,6123,128,719526.00,2710,44.26,3.65,2.55
30-December-2019,116.50,118.50,114.70,117.40,116.684421182266009852,3248,95,378991.00,1437,44.24,3.80,0.90
27-December-2019,117.50,118.90,115.50,117.05,117.674090338770388958,6376,329,750290.00,1327,20.81,3.40,-0.45
26-December-2019,114.85,119.50,114.05,116.20,116.942559863169897377,7016,291,820469.00,2684,38.26,5.45,1.35
24-December-2019,115.80,115.90,113.80,114.50,115.456295791446583745,11738,205,1355226.00,1584,13.49,2.10,-1.30
23-December-2019,115.20,115.55,114.95,115.15,115.113995485327313769,3544,153,407964.00,2437,68.76,0.60,-0.05
20-December-2019,115.35,116.80,112.50,115.40,114.800840701550949412,13798,876,1584022.00,3637,26.36,4.30,0.05
19-December-2019,117.00,117.00,113.70,114.40,114.947742118716273785,3521,126,404731.00,1058,30.05,3.30,-2.60
18-December-2019,116.90,118.80,115.20,117.10,117.116638078902229845,4664,205,546232.00,1522,32.63,3.60,0.20
17-December-2019,112.65,118.00,112.60,116.95,116.224087591240875912,9590,520,1114589.00,4921,51.31,5.40,4.30
16-December-2019,116.00,116.00,110.50,111.95,113.563445071962106030,21956,818,2493399.00,2310,10.52,5.50,-4.05
13-December-2019,117.80,118.60,115.20,116.00,116.611646009058609747,73742,1907,8599176.00,20837,28.26,3.40,-1.80
12-December-2019,108.90,115.65,108.90,114.85,113.280343303657208736,15613,798,1768646.00,4413,28.26,6.75,5.95
11-December-2019,109.10,109.85,108.15,108.80,108.870157068062827225,3820,118,415884.00,1771,46.36,1.70,-0.30
10-December-2019,108.85,110.50,108.60,109.45,109.469475494411006018,1163,145,127313.00,571,49.10,1.90,0.60
9-December-2019,110.00,110.10,107.60,109.00,109.422309422405129922,20897,272,2286598.00,798,3.82,2.50,-1.00
6-December-2019,111.05,111.50,109.00,109.85,110.548718450401095675,10222,371,1130029.00,3674,35.94,2.50,-1.20
5-December-2019,110.20,112.25,109.40,110.50,111.065564635958395245,10768,444,1195954.00,6594,61.24,2.85,0.30
4-December-2019,109.40,111.50,107.60,110.75,109.851404568128117616,7618,346,836848.00,3537,46.43,3.90,1.35
3-December-2019,113.20,113.50,108.75,109.80,111.638271440614046763,22539,906,2516215.00,8431,37.41,4.75,-3.40
2-December-2019,118.10,118.10,110.00,113.20,114.430687618856971274,19982,298,2286554.00,4150,20.77,8.10,-4.90
29-November-2019,113.00,116.50,112.25,114.35,114.311455532711265749,18969,733,2168374.00,7581,39.97,4.25,1.35
28-November-2019,113.80,114.70,112.30,112.75,112.993228404099560761,5464,440,617395.00,2904,53.15,2.40,-1.05
27-November-2019,117.60,117.60,112.00,113.30,114.639141742522756827,27684,978,3173670.00,7517,27.15,5.60,-4.30
26-November-2019,130.00,130.00,112.00,114.50,122.167529427844122119,58533,1861,7150832.00,18824,32.16,18.00,-15.50
25-November-2019,115.85,133.80,112.30,128.95,127.878348910487787972,187561,3867,23984991.00,66448,35.43,21.50,13.10
22-November-2019,112.20,113.90,111.90,113.25,112.608236250338661609,11073,457,1246911.00,2778,25.09,2.00,1.05
21-November-2019,119.70,119.70,111.65,112.25,113.576809400230680507,27744,1548,3151075.00,3692,13.31,8.05,-7.45
20-November-2019,114.35,114.65,112.50,113.95,113.275372604684173172,4227,251,478815.00,927,21.93,2.15,-0.40
19-November-2019,114.50,115.00,113.10,113.55,113.949915110356536502,3534,73,402699.00,1272,35.99,1.90,-0.95
18-November-2019,118.75,118.75,112.25,113.10,114.638613127870795673,6749,414,773696.00,2324,34.43,6.50,-5.65
15-November-2019,114.80,115.25,111.50,114.95,113.091746461282264779,19216,820,2173171.00,8830,45.95,3.75,0.15
14-November-2019,115.30,116.40,113.80,115.05,115.064522953247302729,4727,170,543910.00,551,11.66,2.60,-0.25
13-November-2019,114.95,116.70,110.55,114.35,112.486719258883983498,13817,746,1554229.00,4620,33.44,6.15,-0.60
11-November-2019,114.65,117.45,113.50,115.85,115.499633296662999633,5454,212,629935.00,2980,54.64,3.95,1.20
8-November-2019,113.70,115.00,110.45,113.05,112.756272178297951814,16063,559,1811204.00,6253,38.93,4.55,-0.65
7-November-2019,115.00,115.05,112.90,113.65,113.989829447660772961,6391,238,728509.00,3463,54.19,2.15,-1.35
6-November-2019,120.00,120.20,111.50,113.60,115.763990136256457332,55557,1487,6431500.00,30453,54.81,8.70,-6.40
5-November-2019,118.00,120.70,114.00,115.60,117.370703125000000000,17920,1348,2103283.00,6773,37.80,6.70,-2.40
4-November-2019,118.00,120.00,115.60,117.65,117.616551619509974967,13183,788,1550539.00,6426,48.74,4.40,-0.35
1-November-2019,118.05,119.00,116.10,116.55,118.144921027022980762,13359,457,1578298.00,1558,11.66,2.90,-1.50
31-October-2019,117.00,119.25,117.00,118.65,118.450993377483443708,1510,135,178861.00,608,40.26,2.25,1.65
30-October-2019,118.05,119.30,115.90,116.65,117.065898912348048624,3126,174,365948.00,1450,46.39,3.40,-1.40
29-October-2019,113.75,120.30,111.65,116.55,115.372064812407936920,11541,700,1331509.00,4091,35.45,8.65,2.80
27-October-2019,113.35,114.95,113.35,114.05,113.809243316719528772,2207,114,251177.00,828,37.52,1.60,0.70
25-October-2019,113.35,121.55,113.35,116.10,117.062101910828025477,13816,571,1617330.00,7041,50.96,8.20,2.75
24-October-2019,119.90,122.15,112.20,113.70,120.150237397823765161,189134,1028,22724495.00,166366,87.96,9.95,-6.20
23-October-2019,121.45,124.85,116.90,119.90,121.570016474464579901,22459,1384,2730341.00,9031,40.21,7.95,-1.55
22-October-2019,111.85,122.90,103.90,121.40,115.086883295194508009,54625,2368,6286621.00,11558,21.16,19.00,9.55
18-October-2019,108.55,113.55,108.55,111.55,111.145299145299145299,31707,738,3524084.00,5300,16.72,5.00,3.00
17-October-2019,108.50,108.70,107.25,108.20,107.996565437454808387,5532,195,597437.00,1503,27.17,1.45,-0.30
16-October-2019,109.05,109.05,107.05,107.95,108.115084525357607282,26146,954,2826777.00,4065,15.55,2.00,-1.10
15-October-2019,107.10,109.50,107.10,108.95,108.249589359400665037,24961,379,2702018.00,3150,12.62,2.40,1.85
14-October-2019,106.55,109.50,105.70,106.70,107.199007418512678677,38687,2231,4147208.00,11258,29.10,3.80,0.15
11-October-2019,109.25,110.05,107.00,107.10,107.785440376051459673,16168,507,1742675.00,2298,14.21,3.05,-2.15
10-October-2019,109.25,110.60,107.75,108.20,108.868062108604272111,11657,376,1269075.00,1302,11.17,2.85,-1.05
9-October-2019,109.90,113.00,109.00,110.10,110.037306106420577262,10186,327,1120840.00,5846,57.39,4.00,0.20
7-October-2019,111.00,111.00,107.85,109.45,109.218619246861924686,13384,307,1461782.00,1985,14.83,3.15,-1.55
4-October-2019,108.50,110.65,108.00,109.65,109.997006196477059110,14363,486,1579887.00,1487,10.35,2.65,1.15
3-October-2019,113.50,115.75,107.85,108.35,111.992889919822500126,19831,911,2220931.00,9630,48.56,7.90,-5.15
1-October-2019,122.40,122.40,107.95,113.45,115.055266080123003331,35121,997,4040856.00,8531,24.29,14.45,-8.95
30-September-2019,110.15,118.85,108.00,117.15,113.794016067272317741,26638,859,3031245.00,10224,38.38,10.85,7.00
27-September-2019,111.80,111.80,107.00,109.60,110.189118347895154884,12590,594,1387281.00,7157,56.85,4.80,-2.20
26-September-2019,109.90,110.00,106.40,107.95,107.723053789898161438,14631,243,1576096.00,1995,13.64,3.60,-1.95
25-September-2019,114.00,114.50,108.85,109.95,111.564995328558081594,32110,749,3582352.00,3951,12.30,5.65,-4.05
24-September-2019,112.25,115.05,111.80,113.20,113.861352525801195002,22092,440,2515425.00,2735,12.38,3.25,0.95
23-September-2019,114.75,127.90,111.40,112.25,119.701679929266136162,56550,1169,6769130.00,14463,25.58,16.50,-2.50
20-September-2019,103.95,115.90,100.65,114.95,108.357833163784333672,35388,1188,3834567.00,10545,29.80,15.25,11.00
19-September-2019,103.05,106.60,101.50,104.35,102.779063460495389622,5531,140,568471.00,811,14.66,5.10,1.30
18-September-2019,102.75,104.90,94.00,104.70,101.400048638132295719,4112,213,416957.00,2107,51.24,10.90,1.95
17-September-2019,109.95,109.95,100.95,103.55,105.030652129191524377,4861,315,510554.00,3170,65.21,9.00,-6.40
16-September-2019,109.65,111.85,108.90,109.75,109.981390102918370224,7093,153,780098.00,2326,32.79,2.95,0.10
13-September-2019,109.80,112.00,109.25,110.00,110.591917024320457796,2796,171,309215.00,1046,37.41,2.75,0.20
12-September-2019,109.80,110.10,109.40,109.95,109.891891891891891891,740,48,81320.00,572,77.30,0.70,0.15
11-September-2019,111.00,111.30,109.50,109.90,110.148280482358195623,2239,121,246622.00,890,39.75,1.80,-1.10
9-September-2019,109.40,111.25,109.00,109.90,109.712741370312383508,13413,357,1471577.00,2604,19.41,2.25,0.50
6-September-2019,109.95,110.25,108.65,109.65,109.619208179247335218,9194,393,1007839.00,1840,20.01,1.60,-0.30
5-September-2019,115.00,115.00,105.65,109.05,109.527404415349258304,14359,677,1572704.00,2226,15.50,9.35,-5.95
4-September-2019,105.60,113.85,105.45,108.65,108.818684461391801715,20980,525,2283016.00,2752,13.12,8.40,3.05
3-September-2019,108.00,108.00,104.95,106.55,106.709284057754170718,13367,340,1426383.00,3599,26.92,3.05,-1.45
30-August-2019,111.35,114.90,106.05,108.35,108.065282940787486042,10608315,1769,1146390562.00,10562886,99.57,8.85,-3.00
29-August-2019,113.00,113.00,104.05,108.95,108.548565606520696819,50056,789,5433507.00,3631,7.25,8.95,-4.05
28-August-2019,102.70,112.50,102.00,110.05,108.590455253274709169,43668,1115,4741928.00,8261,18.92,10.50,7.35
27-August-2019,115.90,115.90,99.00,102.70,107.699833509913727864,33035,940,3557864.00,7160,21.67,16.90,-13.20
26-August-2019,104.15,115.00,104.00,113.10,110.023396295794244723,3850866,1270,423685356.00,3813004,99.02,11.00,8.95
23-August-2019,103.10,104.70,99.00,102.25,103.000293944738389182,23814,538,2452849.00,3739,15.70,5.70,-0.85
22-August-2019,100.70,105.45,98.50,104.70,103.674916387959866220,10465,761,1084958.00,4143,39.59,6.95,4.00
21-August-2019,105.20,105.20,102.00,102.70,103.691090797139203334,21113,454,2189230.00,3752,17.77,3.20,-2.50
20-August-2019,105.05,106.10,103.70,105.75,104.501779977424676565,11517,314,1203547.00,1885,16.37,2.40,0.70
19-August-2019,102.00,105.65,102.00,104.75,104.858640019497928345,16412,397,1720940.00,3328,20.28,3.65,2.75
16-August-2019,97.80,104.00,97.00,102.45,102.561424332344213649,10110,544,1036896.00,2743,27.13,7.00,4.65
14-August-2019,94.55,99.20,91.70,98.90,94.546149161176014617,36122,1036,3415196.00,6187,17.13,7.50,4.35
13-August-2019,90.10,96.50,90.10,94.95,94.337467665981296013,45231,700,4266978.00,3267,7.22,6.40,4.85
9-August-2019,98.15,98.50,88.85,91.50,94.028114274177266303,19812,831,1862885.00,4426,22.34,9.65,-6.65
8-August-2019,96.65,98.05,93.70,97.15,96.513675533907830648,16014,442,1545570.00,1676,10.47,4.35,0.50
7-August-2019,97.00,100.15,94.00,95.75,98.045839561534628799,14049,340,1377446.00,2066,14.71,6.15,-1.25
6-August-2019,95.80,99.45,95.65,97.00,96.721428571428571428,3640,133,352066.00,1342,36.87,3.80,1.20
5-August-2019,103.00,103.00,95.25,96.60,100.396314012380416432,14216,251,1427234.00,2072,14.58,7.75,-6.40
2-August-2019,107.80,107.80,102.15,105.10,105.756126216851292379,11916,233,1260190.00,1194,10.02,5.65,-2.70
1-August-2019,108.25,109.80,105.05,105.80,107.255752546208977744,7953,193,853005.00,2088,26.25,4.75,-2.45
31-July-2019,103.20,109.00,102.85,107.75,106.014243697478991596,23800,427,2523139.00,3864,16.24,6.15,4.55
30-July-2019,106.90,107.55,104.00,104.10,105.478207572868428221,7342,197,774421.00,3309,45.07,3.55,-2.80
29-July-2019,107.15,109.05,101.40,104.50,104.370366011533482405,16994,536,1773670.00,7599,44.72,7.65,-2.65
26-July-2019,107.90,109.70,107.70,108.00,108.114880493446414803,6485,201,701125.00,3869,59.66,2.00,0.10
25-July-2019,114.95,114.95,106.30,107.85,108.603222748815165876,5275,195,572882.00,2977,56.44,8.65,-7.10
24-July-2019,105.20,112.10,103.25,111.20,109.643294237633860275,15688,604,1720084.00,8689,55.39,8.85,6.00
23-July-2019,100.15,107.90,99.25,105.25,104.607305936073059360,4599,150,481089.00,2257,49.08,8.65,5.10
22-July-2019,99.00,101.90,98.10,100.40,99.822624190064794816,3704,168,369743.00,1006,27.16,3.80,1.40
19-July-2019,100.10,101.90,100.10,101.60,100.964418604651162790,4300,194,434147.00,3157,73.42,1.80,1.50
18-July-2019,100.30,101.15,98.00,99.90,99.927445360085990684,5582,139,557795.00,2684,48.08,3.15,-0.40
17-July-2019,99.95,102.25,99.50,100.20,100.513485357101516379,8639,248,868336.00,3793,43.91,2.75,0.25
16-July-2019,99.55,100.40,99.35,100.00,99.923408845738942826,927,75,92629.00,878,94.71,1.05,0.45
15-July-2019,100.00,100.60,97.95,99.70,99.224522808152701391,3091,136,306703.00,1466,47.43,2.65,-0.30
12-July-2019,99.45,102.60,99.45,101.40,101.755147058823529411,1360,50,138387.00,785,57.72,3.15,1.95
11-July-2019,98.15,102.00,97.30,100.95,100.089367753226865018,9142,372,915017.00,3487,38.14,4.70,2.80
10-July-2019,104.90,106.50,92.30,94.75,94.979752530933633295,29337,654,2786421.00,6137,20.92,14.20,-10.15
9-July-2019,101.00,103.80,99.25,100.80,101.913737476651383936,5889,171,600170.00,3721,63.19,4.55,-0.20
8-July-2019,100.35,106.00,100.20,101.20,103.290330599055431270,4023,121,415537.00,1415,35.17,5.80,0.85
5-July-2019,107.25,107.70,102.00,102.55,104.509394572025052192,1437,80,150180.00,744,51.77,5.70,-4.70
4-July-2019,109.00,109.35,106.40,107.05,107.856748042376784891,2171,82,234157.00,839,38.65,2.95,-1.95
3-July-2019,109.00,110.35,107.00,108.95,108.789473684210526315,5567,146,605631.00,1984,35.64,3.35,-0.05
2-July-2019,109.95,109.95,105.00,107.70,108.226218097447795823,3448,259,373164.00,1829,53.05,4.95,-2.25
1-July-2019,109.20,110.65,108.75,109.95,109.424392935982339955,1812,86,198277.00,892,49.23,1.90,0.75
28-June-2019,107.50,109.70,107.50,108.85,108.938970881531711208,5014,107,546220.00,2324,46.35,2.20,1.35
27-June-2019,111.30,111.50,108.80,110.35,110.178739693757361601,6792,251,748334.00,2976,43.82,2.70,-0.95
26-June-2019,109.60,112.00,108.35,109.65,109.630275704043166531,13529,330,1483188.00,8231,60.84,3.65,0.05
25-June-2019,111.10,112.70,110.55,111.15,111.269868648003184290,7537,266,838641.00,4499,59.69,2.15,0.05
24-June-2019,111.50,115.00,110.50,111.30,113.239616841804274787,13989,572,1584109.00,7522,53.77,4.50,-0.20
21-June-2019,109.60,112.90,107.05,111.55,109.649713567137068604,7157,196,784763.00,3638,50.83,5.85,1.95
20-June-2019,109.85,111.65,106.40,110.95,109.118096003213496686,9958,358,1086598.00,3499,35.14,5.25,1.10
19-June-2019,109.90,113.00,106.80,110.65,111.374181374181374181,27027,575,3010110.00,12497,46.24,6.20,0.75
18-June-2019,105.50,110.00,104.65,109.40,108.707809523809523809,18375,573,1997506.00,10234,55.70,5.35,3.90
17-June-2019,108.30,108.30,104.10,105.85,106.714605067064083457,18788,366,2004954.00,7554,40.21,4.20,-2.45
14-June-2019,102.95,105.70,101.80,104.85,104.228194451954793705,18493,783,1927492.00,9672,52.30,3.90,1.90
13-June-2019,101.00,103.35,100.70,102.45,101.807277798909598072,7887,353,802954.00,3563,45.18,2.65,1.45
12-June-2019,100.80,102.00,98.55,100.95,100.741283676703645007,5048,210,508542.00,3028,59.98,3.45,0.15
11-June-2019,102.00,103.25,100.00,101.40,102.098175965665236051,3728,106,380622.00,2487,66.71,3.25,-0.60
10-June-2019,102.80,103.60,100.50,101.05,102.455592408328726736,10854,179,1112053.00,4190,38.60,3.10,-1.75
7-June-2019,103.70,104.00,99.40,100.50,101.061713600958657878,6676,184,674688.00,4084,61.17,4.60,-3.20
6-June-2019,102.55,103.70,100.50,101.95,102.789389920424403183,13195,428,1356306.00,7437,56.36,3.20,-0.60
4-June-2019,101.05,104.70,101.05,102.90,103.446731051221115437,19777,421,2045866.00,9342,47.24,3.65,1.85
3-June-2019,99.55,104.45,99.55,101.85,102.873850324329557556,20658,410,2125168.00,11621,56.25,4.90,2.30
31-May-2019,97.50,100.60,97.50,99.90,99.610456596916945079,17061,297,1699454.00,8030,47.07,3.10,2.40
30-May-2019,94.80,99.60,94.80,97.25,98.137237169342075514,13269,333,1302183.00,4137,31.18,4.80,2.45
29-May-2019,95.15,98.30,93.10,95.20,95.816355664321403079,9807,321,939671.00,3528,35.97,5.20,0.05
28-May-2019,98.70,99.65,94.15,95.80,96.900605245460659045,7435,177,720456.00,3508,47.18,5.50,-2.90
27-May-2019,97.80,101.30,97.80,99.05,99.625300523264036204,14142,268,1408901.00,5045,35.67,3.50,1.25
24-May-2019,95.00,97.90,95.00,96.90,96.636848395697343017,10877,206,1051119.00,6152,56.56,2.90,1.90
23-May-2019,101.00,101.00,94.80,95.45,97.139537110933758978,31325,451,3042896.00,5310,16.95,6.20,-5.55
22-May-2019,92.75,93.75,92.05,92.90,93.183686389091794497,20535,263,1913527.00,2410,11.74,1.70,0.15
21-May-2019,93.00,94.70,90.05,92.25,92.597784902360827747,10293,209,953109.00,3035,29.49,4.65,-0.75
20-May-2019,93.20,93.80,91.00,93.00,92.672182269458410233,15713,254,1456158.00,4592,29.22,2.80,-0.20
17-May-2019,90.00,92.95,90.00,91.55,90.696414753675522311,7754,116,703260.00,1859,23.97,2.95,1.55
16-May-2019,93.90,93.90,89.55,89.85,89.968785471055618615,5286,108,475575.00,2215,41.90,4.35,-4.05
15-May-2019,90.45,91.90,88.50,88.80,89.770744557217014023,12907,338,1158671.00,3502,27.13,3.40,-1.65
14-May-2019,91.00,91.25,89.55,90.80,90.791585956416464891,49560,383,4499631.00,21784,43.95,1.70,-0.20
13-May-2019,90.75,94.00,89.05,91.70,91.730577953744387040,20711,224,1899832.00,1840,8.88,4.95,0.95
10-May-2019,92.90,93.75,90.00,90.55,92.466269841269841269,29736,249,2749577.00,1828,6.15,3.75,-2.35
9-May-2019,87.50,92.90,87.25,92.15,89.622621298046628859,15870,180,1422311.00,2831,17.84,5.65,4.65
8-May-2019,92.40,93.75,86.65,87.35,90.464437581128866210,22341,406,2021066.00,5194,23.25,7.10,-5.05
7-May-2019,94.40,96.45,93.20,94.10,95.605102705262534777,33786,399,3230114.00,1420,4.20,3.25,-0.30
6-May-2019,95.00,96.10,95.00,95.60,95.465499746321664129,3942,78,376325.00,2304,58.45,1.10,0.60
3-May-2019,96.35,98.70,94.50,95.75,97.464999030444056622,5157,129,502627.00,2354,45.65,4.20,-0.60
2-May-2019,102.90,102.90,97.10,97.65,99.299540765939086971,1724393,276,171231433.00,1711677,99.26,5.80,-5.25
30-April-2019,99.45,103.80,94.20,100.35,97.522222999930006299,14287,296,1393300.00,6096,42.67,9.60,0.90
26-April-2019,96.40,97.65,96.05,96.10,96.699878089327274742,9023,150,872523.00,4450,49.32,1.60,-0.30
25-April-2019,96.10,98.00,96.05,96.40,96.875099127676447264,2522,62,244319.00,1282,50.83,1.95,0.30
24-April-2019,96.50,98.70,96.35,98.00,97.681196147997972630,1973,42,192725.00,822,41.66,2.35,1.50
23-April-2019,96.85,98.25,95.90,96.45,97.173534312982881381,13202,232,1282885.00,6250,47.34,2.35,-0.40
22-April-2019,95.50,98.60,95.00,95.80,96.192795331052525659,4969,130,477982.00,2200,44.27,3.60,0.30
18-April-2019,96.20,99.00,96.20,97.85,97.329275715155203895,6572,112,639648.00,3101,47.18,2.80,1.65
16-April-2019,96.35,100.35,96.15,98.55,98.825512066517947677,24655,378,2436543.00,7709,31.27,4.20,2.20
15-April-2019,97.15,97.30,95.55,96.15,96.520636984075398115,6154,100,593988.00,3476,56.48,1.75,-1.00
12-April-2019,96.10,97.45,96.05,96.55,96.833135743924125666,3374,61,326715.00,517,15.32,1.40,0.45
11-April-2019,96.75,97.25,96.35,96.50,96.652810457516339869,3825,72,369697.00,2056,53.75,0.90,-0.25
10-April-2019,97.00,97.20,95.75,96.10,96.330928764652840396,7763,242,747817.00,3502,45.11,1.45,-0.90
9-April-2019,98.50,100.40,97.75,98.75,99.029956161714564052,12318,441,1219851.00,4356,35.36,2.65,0.25
8-April-2019,97.00,100.90,97.00,98.25,98.872570194384449244,10649,377,1052894.00,3057,28.71,3.90,1.25
5-April-2019,99.10,99.10,96.40,97.25,97.132802124833997343,6024,141,585128.00,2683,44.54,2.70,-1.85
4-April-2019,96.90,101.65,96.45,97.95,97.016850292627341116,4593214,689,445619155.00,4564556,99.38,5.20,1.05
3-April-2019,100.00,100.00,96.60,97.80,98.116866337796570354,8514,153,835367.00,4434,52.08,3.40,-2.20
2-April-2019,101.35,103.90,99.00,99.60,101.754765272445611908,14847,288,1510753.00,7425,50.01,4.90,-1.75
1-April-2019,102.35,103.25,101.25,101.85,102.315630505914925748,11919,362,1219500.00,5633,47.26,2.00,-0.50
29-March-2019,97.10,103.25,96.70,102.35,99.766201161148595637,44611,893,4450670.00,18102,40.58,6.55,5.25
28-March-2019,95.45,96.20,95.10,95.65,95.569489465153970826,4936,153,471731.00,2147,43.50,1.10,0.20
27-March-2019,96.45,98.00,94.30,96.55,97.686894801785780667,833921,265,81463153.00,823040,98.70,3.70,0.10
26-March-2019,98.00,98.20,96.25,96.80,97.046146171114991269,4009,90,389058.00,2005,50.01,1.95,-1.20
25-March-2019,95.30,98.30,95.30,97.45,96.993667242371905584,13896,236,1347824.00,5873,42.26,3.00,2.15
22-March-2019,98.45,99.10,96.60,97.00,97.346504559270516717,8554,189,832702.00,4305,50.33,2.50,-1.45
20-March-2019,94.15,99.45,92.20,97.05,97.375544288696689531,16765,258,1632501.00,8048,48.00,7.25,2.90
19-March-2019,99.00,99.00,97.40,97.55,97.844940056417489421,11344,233,1109953.00,5249,46.27,1.60,-1.45
18-March-2019,104.40,105.20,97.25,97.95,100.968353712483836573,44081,893,4450786.00,13954,31.66,7.95,-6.45
15-March-2019,100.00,101.45,98.70,100.25,100.492590357406289814,14913,339,1498646.00,4254,28.53,2.75,0.25
14-March-2019,96.00,102.50,95.10,99.75,100.636866719610735040,79329,1137,7983422.00,14079,17.75,7.40,3.75
13-March-2019,100.00,100.70,94.20,95.15,97.602444545043005885,22090,403,2156038.00,6315,28.59,6.50,-4.85
12-March-2019,96.40,100.85,96.40,99.30,99.022725931172894162,50823,1175,5032632.00,18518,36.44,4.45,2.90
11-March-2019,93.45,95.70,93.00,95.00,94.796809313355610649,9277,169,879430.00,4583,49.40,2.70,1.55
8-March-2019,92.15,95.20,91.15,93.65,93.824657135581505329,27489,545,2579146.00,9193,33.44,4.05,1.50
7-March-2019,89.90,93.85,89.90,93.15,92.552223634053367217,11805,190,1092579.00,5413,45.85,3.95,3.25
6-March-2019,91.15,91.20,89.15,89.90,90.246616670976639944,11601,212,1046951.00,4508,38.86,2.05,-1.25
5-March-2019,89.00,93.50,89.00,91.25,91.395134149761615406,42788,592,3910615.00,14207,33.20,4.50,2.25
1-March-2019,87.65,89.90,86.50,88.80,88.373908171001021787,30339,444,2681176.00,11032,36.36,3.40,1.15
28-February-2019,83.75,91.65,83.10,84.55,88.141956950619828626,67922,1304,5986778.00,13137,19.34,8.55,0.80
27-February-2019,83.70,83.80,82.40,83.05,83.100930916217540421,2041,78,169609.00,1274,62.42,1.40,-0.65
26-February-2019,81.95,83.75,81.95,82.55,82.362422173127133962,9958,345,820165.00,6834,68.63,1.80,0.60
25-February-2019,82.75,84.00,81.50,82.90,82.580398162327718223,10448,234,862800.00,4435,42.45,2.50,0.15
22-February-2019,82.15,84.50,81.00,82.50,82.687109214122580403,26709,532,2208490.00,6005,22.48,3.50,0.35
21-February-2019,87.50,87.50,81.95,82.25,82.590874689155584387,9249,217,763883.00,4746,51.31,5.55,-5.25
20-February-2019,81.00,84.55,81.00,83.50,83.401848591549295774,13632,279,1136934.00,7628,55.96,3.55,2.50
19-February-2019,83.55,84.30,80.15,81.80,82.674077367718986216,13494,294,1115604.00,3312,24.54,4.15,-1.75
18-February-2019,82.00,86.70,78.60,82.35,83.469840254076602199,84384,1539,7043519.00,23032,27.29,8.10,0.35
15-February-2019,76.70,83.85,73.00,82.15,79.830986020726085429,133841,2464,10684659.00,33879,25.31,10.85,5.45
14-February-2019,72.30,75.00,72.30,74.35,74.149503832669796185,16829,455,1247862.00,6105,36.28,2.70,2.05
13-February-2019,72.20,73.80,70.50,72.30,71.971619303348996792,26814,631,1929847.00,6229,23.23,3.30,0.10
12-February-2019,66.05,77.00,64.30,72.20,72.510314748288988190,205434,3666,14896084.00,24772,12.06,12.70,6.15
11-February-2019,69.00,69.00,65.80,66.35,66.455782312925170068,3822,92,253994.00,2514,65.78,3.20,-2.65
8-February-2019,66.95,68.10,64.00,67.60,66.351792367981498136,7783,246,516416.00,3299,42.39,4.10,0.65
7-February-2019,68.10,70.00,65.00,65.75,66.714333725424298437,5951,156,397017.00,3521,59.17,5.00,-2.35
6-February-2019,68.80,69.25,66.90,67.40,67.736670736670736670,2457,120,166429.00,1072,43.63,2.35,-1.40
